HJ744_0005  2019-08-12T12:39:33.584Z  FM       161.6724   -49.4647  183    -4440.68     1470.99    -5470.38
HJ744_0006  2019-08-12T12:39:36.309Z  FM       161.7245   -49.5152  178    -4438.50     1465.79    -5475.81
HJ744_0007  2019-08-12T12:39:39.034Z  FM       161.7767   -49.5657  189    -4436.31     1460.58    -5481.25
HK483_0002  2020-03-14T15:55:05.731Z  FM       193.9008    38.1011   67    -6295.42    -1558.05     5085.37
HK483_0003  2020-03-14T15:55:09.546Z  FM       193.9553    38.1079   78    -6301.11    -1565.82     5092.41
HK483_0004  2020-03-14T15:55:13.361Z  FM       194.0089    38.1151   76    -6306.77    -1573.50     5099.50
HK483_0005  2020-03-14T15:55:17.176Z  FM       194.0616    38.1232   77    -6312.38    -1581.06     5106.69
HK483_0006  2020-03-14T15:55:20.991Z  FM       194.1153    38.1294   77    -6318.10    -1588.79     5113.67
HK483_0007  2020-03-14T15:55:24.806Z  FM       194.1670    38.1376   84    -6323.70    -1596.27     5120.87
HK615_0002  2020-04-21T21:11:30.826Z  FM       305.5401    40.0911  111     3824.32    -5353.58     5538.47
HK615_0003  2020-04-21T21:11:34.641Z  FM       305.5574    40.1514  106     3822.71    -5347.90     5545.64
HK615_0004  2020-04-21T21:11:38.456Z  FM       305.5762    40.2145  112     3821.08    -5341.91     5553.11
HK615_0005  2020-04-21T21:11:42.271Z  FM       305.5940    40.2754  107     3819.47    -5336.17     5560.34
HK615_0006  2020-04-21T21:11:46.087Z  FM       305.6127    40.3389  106     3817.80    -5330.15     5567.87
HK615_0007  2020-04-21T21:11:49.902Z  FM       305.6292    40.4000  103     3816.06    -5324.47     5575.12
HK658_0002  2020-05-04T14:42:41.277Z  FM       274.9426   -30.0761  121      572.96    -6625.33    -3851.20
HK658_0003  2020-05-04T14:42:48.362Z  FM       274.9353   -30.0057  111      571.61    -6619.64    -3836.96
HK658_0004  2020-05-04T14:42:55.447Z  FM       274.9244   -29.9376  104      569.84    -6613.82    -3823.00
HK658_0005  2020-05-04T14:43:02.532Z  FM       274.9147   -29.8693  108      568.21    -6607.97    -3809.05
HK658_0006  2020-05-04T14:43:09.618Z  FM       274.9075   -29.7977  103      566.89    -6602.31    -3794.73
HK658_0007  2020-05-04T14:43:16.703Z  FM       274.9038   -29.7237  112      565.98    -6596.74    -3780.17
HK765_0002  2020-06-04T13:19:27.943Z  FM       296.3345    10.4988  152     3274.75    -6615.93     1368.02
HK765_0003  2020-06-04T13:19:31.758Z  FM       296.3737    10.5545  144     3276.46    -6608.01     1374.26
HK765_0004  2020-06-04T13:19:35.573Z  FM       296.4105    10.6256  140     3277.73    -6599.89     1382.48
HK765_0005  2020-06-04T13:19:39.389Z  FM       296.4487    10.6853  149     3279.26    -6591.96     1389.22
HK765_0006  2020-06-04T13:19:43.204Z  FM       296.4859    10.7520  145     3280.60    -6583.92     1396.84
HK765_0007  2020-06-04T13:19:47.019Z  FM       296.5235    10.8175  148     3281.99    -6575.90     1404.31
HK790_0002  2020-06-11T21:13:23.479Z  FM       345.9761    15.3672   95     9025.27    -2254.25     2556.61
HK790_0003  2020-06-11T21:13:26.749Z  FM       346.0545    15.3883   92     9028.11    -2241.85     2560.24
HK790_0004  2020-06-11T21:13:30.019Z  FM       346.1321    15.4090   95     9030.94    -2229.57     2563.80
HK790_0005  2020-06-11T21:13:33.289Z  FM       346.2094    15.4294   94     9033.76    -2217.33     2567.30
HK790_0006  2020-06-11T21:13:36.559Z  FM       346.2874    15.4498   86     9036.61    -2204.99     2570.82
HK790_0007  2020-06-11T21:13:39.829Z  FM       346.3655    15.4697   94     9039.46    -2192.64     2574.26
HK949_0002  2020-07-28T02:49:38.954Z  FM       287.3745   -21.3471  148     1985.34    -6345.13    -2598.43
HK949_0003  2020-07-28T02:49:43.314Z  FM       287.4496   -21.3016  160     1991.44    -6335.46    -2589.46
HK949_0004  2020-07-28T02:49:47.674Z  FM       287.5087   -21.2566  157     1995.75    -6326.33    -2580.57
HK949_0005  2020-07-28T02:49:52.034Z  FM       287.5847   -21.2109  156     2001.90    -6316.63    -2571.61
HK949_0006  2020-07-28T02:49:56.394Z  FM       287.6436   -21.1659  165     2006.14    -6307.49    -2562.75
HK949_0007  2020-07-28T02:50:00.754Z  FM       287.7200   -21.1202  162     2012.29    -6297.77    -2553.82
HK960_0002  2020-07-31T07:38:24.784Z  FM       287.1398   -21.1237  211     1364.38    -4424.02    -1788.63
HK960_0003  2020-07-31T07:38:28.054Z  FM       287.1972   -21.0679  300     1367.24    -4417.59    -1781.41
HK960_0004  2020-07-31T07:38:31.325Z  FM       287.2430   -21.0112  296     1369.21    -4411.46    -1774.13
HK960_0005  2020-07-31T07:38:34.595Z  FM       287.2979   -20.9546  314     1371.86    -4405.10    -1766.87
HK960_0006  2020-07-31T07:38:37.865Z  FM       287.3506   -20.8978  318     1374.34    -4398.80    -1759.61
HK960_0007  2020-07-31T07:38:41.135Z  FM       287.3977   -20.8412  325     1376.37    -4392.62    -1752.38
HL405_0002  2020-12-07T22:08:18.598Z  FM       111.8581     8.4643   92    -3335.91     8315.92     1333.39
HL405_0003  2020-12-07T22:08:20.233Z  FM       111.8721     8.4429  100    -3337.74     8314.60     1329.88
HL405_0004  2020-12-07T22:08:21.868Z  FM       111.8842     8.4220   94    -3339.30     8313.39     1326.46
HL405_0005  2020-12-07T22:08:23.503Z  FM       111.8997     8.3998   88    -3341.35     8312.01     1322.85
HL405_0006  2020-12-07T22:08:25.138Z  FM       111.9183     8.3771   90    -3343.87     8310.44     1319.14
HL405_0007  2020-12-07T22:08:26.773Z  FM       111.9357     8.3545   94    -3346.20     8308.95     1315.46
HL691_0002  2021-03-01T03:38:51.086Z  FM        75.6485    43.9163   94     1683.27     6579.02     6538.78
HL691_0003  2021-03-01T03:38:57.081Z  FM        75.6553    43.8882  104     1681.69     6576.11     6529.28
HL691_0004  2021-03-01T03:39:03.077Z  FM        75.6521    43.8662   98     1681.08     6572.22     6520.50
HL691_0005  2021-03-01T03:39:09.072Z  FM        75.6574    43.8396  104     1679.64     6569.06     6511.17
HL691_0006  2021-03-01T03:39:15.067Z  FM        75.6703    43.8085  100     1677.43     6566.62     6501.30
HL691_0007  2021-03-01T03:39:21.062Z  FM        75.6710    43.7842   99     1676.43     6563.05     6492.22
HL752_0002  2021-03-18T17:38:17.828Z  FM       112.0084   -43.2846  155    -1927.42     4768.52    -4844.20
HL752_0003  2021-03-18T17:38:19.464Z  FM       112.0286   -43.3157  151    -1928.14     4765.47    -4847.06
HL752_0004  2021-03-18T17:38:21.099Z  FM       112.0486   -43.3483  156    -1928.79     4762.30    -4850.06
HL752_0005  2021-03-18T17:38:22.734Z  FM       112.0690   -43.3803  155    -1929.50     4759.17    -4853.00
HL752_0006  2021-03-18T17:38:24.369Z  FM       112.0888   -43.4120  156    -1930.16     4756.08    -4855.91
HL752_0007  2021-03-18T17:38:26.004Z  FM       112.1084   -43.4420  146    -1930.86     4753.15    -4858.67
HL783_0002  2021-03-27T23:08:22.769Z  FM        58.8187    31.8322  171     2914.65     4816.20     3494.80
HL783_0003  2021-03-27T23:08:24.404Z  FM        58.8093    31.8151  165     2914.69     4814.50     3491.59
HL783_0004  2021-03-27T23:08:26.039Z  FM        58.8019    31.7981  165     2914.57     4812.90     3488.38
HL783_0005  2021-03-27T23:08:27.674Z  FM        58.7944    31.7808  163     2914.47     4811.30     3485.15
HL783_0006  2021-03-27T23:08:29.309Z  FM        58.7848    31.7634  165     2914.54     4809.60     3481.91
HL783_0007  2021-03-27T23:08:30.944Z  FM        58.7742    31.7466  170     2914.68     4807.82     3478.74
HL786_0002  2021-03-28T14:20:33.311Z  FM        82.7511    -0.3622  122     1029.05     8090.29      -51.56
HL786_0003  2021-03-28T14:20:34.401Z  FM        82.7563    -0.3758  113     1028.08     8088.45      -53.48
HL786_0004  2021-03-28T14:20:35.492Z  FM        82.7612    -0.3899  110     1027.14     8086.60      -55.47
HL786_0005  2021-03-28T14:20:36.582Z  FM        82.7660    -0.4038  117     1026.22     8084.75      -57.43
HL786_0006  2021-03-28T14:20:37.672Z  FM        82.7715    -0.4168  124     1025.20     8082.91      -59.26
HL786_0007  2021-03-28T14:20:38.762Z  FM        82.7778    -0.4296  118     1024.06     8081.09      -61.07
HM656_0002  2021-12-06T22:28:15.277Z  FM       249.1561   -10.5187   91    -3407.62    -8949.98    -1778.19
HM656_0003  2021-12-06T22:28:16.912Z  FM       249.1668   -10.5062   86    -3405.29    -8948.86    -1775.67
HM656_0004  2021-12-06T22:28:18.547Z  FM       249.1785   -10.4937   79    -3402.79    -8947.79    -1773.15
HM656_0005  2021-12-06T22:28:20.182Z  FM       249.1890   -10.4807   76    -3400.48    -8946.67    -1770.56
HM656_0006  2021-12-06T22:28:21.817Z  FM       249.1981   -10.4686   90    -3398.39    -8945.43    -1768.12
HM656_0007  2021-12-06T22:28:23.452Z  FM       249.2064   -10.4565   98    -3396.42    -8944.15    -1765.69
HM726_0002  2021-12-27T08:39:48.411Z  FM       258.4655    14.4108   94    -1826.10    -8948.02     2346.65
HM726_0003  2021-12-27T08:39:51.136Z  FM       258.4869    14.4377  102    -1821.81    -8944.05     2349.99
HM726_0004  2021-12-27T08:39:53.861Z  FM       258.5050    14.4619  105    -1818.06    -8940.08     2352.92
HM726_0005  2021-12-27T08:39:56.586Z  FM       258.5302    14.4949   94    -1813.14    -8935.99     2357.22
HM726_0006  2021-12-27T08:39:59.311Z  FM       258.5513    14.5225   94    -1808.90    -8931.97     2360.69
HM726_0007  2021-12-27T08:40:02.036Z  FM       258.5695    14.5466   91    -1805.15    -8928.01     2363.58
HM751_0002  2022-01-03T09:21:35.339Z  FM       284.4853    32.7715  101     1897.89    -7346.37     4884.52
HM751_0003  2022-01-03T09:21:36.974Z  FM       284.5134    32.7906   92     1900.86    -7342.99     4886.46
HM751_0004  2022-01-03T09:21:38.609Z  FM       284.5438    32.8127   99     1904.06    -7339.29     4888.81
HM751_0005  2022-01-03T09:21:40.244Z  FM       284.5720    32.8323   92     1907.03    -7335.87     4890.83
HM751_0006  2022-01-03T09:21:41.879Z  FM       284.5946    32.8486   95     1909.34    -7332.91     4892.42
HM751_0007  2022-01-03T09:21:43.514Z  FM       284.6148    32.8631   97     1911.39    -7330.18     4893.75
HM815_0002  2022-01-22T04:59:32.044Z  FM       207.4303   -42.7293  184    -3380.31    -1754.45    -3517.98
HM815_0003  2022-01-22T04:59:35.314Z  FM       207.3760   -42.6833  248    -3381.07    -1750.78    -3511.38
HM815_0004  2022-01-22T04:59:38.584Z  FM       207.3301   -42.6353  292    -3381.67    -1747.66    -3504.66
HM815_0005  2022-01-22T04:59:41.854Z  FM       207.2722   -42.5906  271    -3382.46    -1743.74    -3498.16
HM815_0006  2022-01-22T04:59:45.124Z  FM       207.2228   -42.5436  262    -3383.10    -1740.38    -3491.52
HM815_0007  2022-01-22T04:59:48.394Z  FM       207.1701   -42.4976  286    -3383.78    -1736.80    -3484.95
HM843_0002  2022-01-30T03:53:15.351Z  FM       258.7226    14.1575   96    -1803.45    -9043.95     2326.24
HM843_0003  2022-01-30T03:53:16.986Z  FM       258.7401    14.1683  103    -1800.05    -9041.30     2327.28
HM843_0004  2022-01-30T03:53:18.621Z  FM       258.7574    14.1807   92    -1796.67    -9038.57     2328.56
HM843_0005  2022-01-30T03:53:20.256Z  FM       258.7768    14.1996  103    -1792.91    -9035.66     2330.88
HM843_0006  2022-01-30T03:53:21.891Z  FM       258.7965    14.2194   93    -1789.10    -9032.71     2333.35
HM843_0007  2022-01-30T03:53:23.526Z  FM       258.8147    14.2341   91    -1785.56    -9029.92     2334.99
HN016_0002  2022-03-21T13:08:27.527Z  FM       265.8517     4.2306  135     -543.92    -7499.38      556.21
HN016_0003  2022-03-21T13:08:29.162Z  FM       265.8865     4.2398  127     -539.14    -7496.56      557.18
HN016_0004  2022-03-21T13:08:30.797Z  FM       265.9233     4.2452  145     -534.10    -7493.79      557.66
HN016_0005  2022-03-21T13:08:32.432Z  FM       265.9587     4.2538  141     -529.25    -7490.97      558.56
HN016_0006  2022-03-21T13:08:34.067Z  FM       265.9916     4.2680  134     -524.73    -7488.07      560.20
HN016_0007  2022-03-21T13:08:35.702Z  FM       266.0238     4.2835  141     -520.29    -7485.15      562.00
HN038_0002  2022-03-27T22:39:54.096Z  FM       263.6196    12.1753  347     -449.95    -4023.78      873.57
HN038_0003  2022-03-27T22:39:55.186Z  FM       263.6490    12.2011  343     -447.64    -4021.88      875.01
HN038_0004  2022-03-27T22:39:56.276Z  FM       263.6775    12.2278  368     -445.40    -4019.95      876.52
HN038_0005  2022-03-27T22:39:57.366Z  FM       263.7059    12.2557  360     -443.17    -4018.01      878.11
HN038_0006  2022-03-27T22:39:58.456Z  FM       263.7341    12.2828  359     -440.96    -4016.08      879.64
HN038_0007  2022-03-27T22:39:59.546Z  FM       263.7631    12.3090  356     -438.69    -4014.17      881.11
HN163_0002  2022-05-03T06:51:12.116Z  FM       207.5151   -41.7959  158    -5442.08    -2834.79    -5485.55
HN163_0003  2022-05-03T06:51:18.111Z  FM       207.4899   -41.8007  170    -5433.24    -2827.15    -5476.31
HN163_0004  2022-05-03T06:51:24.106Z  FM       207.4668   -41.8063  166    -5424.21    -2819.68    -5467.15
HN163_0005  2022-05-03T06:51:30.102Z  FM       207.4457   -41.8126  170    -5415.03    -2812.36    -5458.05
HN163_0006  2022-05-03T06:51:36.097Z  FM       207.4221   -41.8181  166    -5406.03    -2804.86    -5448.86
HN163_0007  2022-05-03T06:51:42.092Z  FM       207.3967   -41.8234  170    -5397.12    -2797.21    -5439.66
HN700_0004  2022-10-06T16:52:48.772Z  FM        60.1934    12.5760  106     2472.13     4315.43     1109.49
HN700_0005  2022-10-06T16:52:52.042Z  FM        60.2036    12.5169  168     2469.28     4312.24     1103.18
HN700_0006  2022-10-06T16:52:55.313Z  FM        60.2112    12.4584  210     2466.62     4308.91     1096.92
HN700_0007  2022-10-06T16:52:58.583Z  FM        60.2160    12.4001  214     2464.16     4305.46     1090.70
HN736_0002  2022-10-17T05:08:04.695Z  FM        59.5861   -13.3310  109     4555.76     7760.79    -2132.44
HN736_0003  2022-10-17T05:08:06.330Z  FM        59.5981   -13.3461  118     4552.72     7759.32    -2134.29
HN736_0004  2022-10-17T05:08:07.965Z  FM        59.6117   -13.3648  114     4549.38     7757.86    -2136.69
HN736_0005  2022-10-17T05:08:09.600Z  FM        59.6248   -13.3826  114     4546.13     7756.39    -2138.95
HN736_0006  2022-10-17T05:08:11.235Z  FM        59.6363   -13.3962  112     4543.20     7754.93    -2140.55
HN736_0007  2022-10-17T05:08:12.870Z  FM        59.6467   -13.4087  117     4540.41     7753.42    -2141.99
HN993_0002  2022-12-30T20:35:02.984Z  FM       121.6951   -24.1473  174    -3387.04     5485.13    -2890.09
HN993_0003  2022-12-30T20:35:04.619Z  FM       121.7450   -24.1459  165    -3391.87     5482.27    -2889.95
HN993_0004  2022-12-30T20:35:06.254Z  FM       121.7939   -24.1431  170    -3396.65     5479.54    -2889.66
HN993_0005  2022-12-30T20:35:07.889Z  FM       121.8412   -24.1382  168    -3401.33     5476.99    -2889.13
HN993_0006  2022-12-30T20:35:09.524Z  FM       121.8899   -24.1350  164    -3406.10     5474.28    -2888.80
HN993_0007  2022-12-30T20:35:11.159Z  FM       121.9400   -24.1341  160    -3410.94     5471.39    -2888.73
HO747_0002  2023-08-07T10:16:58.436Z  FM       256.3475    65.6834  244     -494.06    -2034.02     4632.26
HO747_0003  2023-08-07T10:17:01.161Z  FM       256.3978    65.7421  257     -491.35    -2030.66     4636.28
HO747_0004  2023-08-07T10:17:03.886Z  FM       256.5155    65.8097  253     -486.10    -2027.17     4640.63
HO747_0005  2023-08-07T10:17:06.611Z  FM       256.5931    65.8722  233     -482.38    -2023.73     4644.79
HO747_0006  2023-08-07T10:17:09.336Z  FM       256.6590    65.9326  260     -479.11    -2020.34     4648.88
HO747_0007  2023-08-07T10:17:12.061Z  FM       256.7827    66.0011  257     -473.67    -2016.78     4653.27
HP020_0002  2023-10-25T19:37:56.757Z  FM       218.5244   -83.7922   93     -819.87     -652.73    -9634.55
HP020_0003  2023-10-25T19:37:59.482Z  FM       218.2160   -83.8091   94     -820.90     -646.35    -9631.92
HP020_0004  2023-10-25T19:38:02.207Z  FM       217.9071   -83.8257   94     -821.91     -640.01    -9629.28
HP020_0005  2023-10-25T19:38:04.932Z  FM       217.5936   -83.8417   92     -823.02     -633.67    -9626.63
HP020_0006  2023-10-25T19:38:07.657Z  FM       217.2833   -83.8543   95     -824.51     -627.73    -9623.92
HP020_0007  2023-10-25T19:38:10.383Z  FM       216.9663   -83.8706   94     -825.53     -621.32    -9621.27
HP633_0002  2024-04-21T04:41:53.253Z  FM        34.7307    -2.7676   51     7708.69     5343.87     -453.43
HP633_0003  2024-04-21T04:41:58.158Z  FM        34.7633    -2.8192   90     7701.79     5345.57     -461.67
HP633_0004  2024-04-21T04:42:03.063Z  FM        34.8055    -2.8689   86     7693.99     5348.55     -469.58
HP633_0005  2024-04-21T04:42:07.968Z  FM        34.8391    -2.9213   81     7686.96     5350.37     -477.94
HP633_0006  2024-04-21T04:42:12.873Z  FM        34.8784    -2.9724   81     7679.41     5352.92     -486.07
HP633_0007  2024-04-21T04:42:17.779Z  FM        34.9166    -3.0239   85     7671.93     5355.33     -494.26
HP992_0002  2024-08-03T12:09:42.001Z  FM        22.2463   -43.2019  119     5464.70     2235.25    -5544.75
HP992_0003  2024-08-03T12:09:44.726Z  FM        22.2676   -43.2340  118     5457.91     2234.84    -5544.93
HP992_0004  2024-08-03T12:09:47.451Z  FM        22.2891   -43.2687  120     5450.88     2234.36    -5545.37
HP992_0005  2024-08-03T12:09:50.176Z  FM        22.3110   -43.3021  114     5443.96     2233.95    -5545.67
HP992_0006  2024-08-03T12:09:52.901Z  FM        22.3334   -43.3337  127     5437.18     2233.66    -5545.79
HP992_0007  2024-08-03T12:09:55.627Z  FM        22.3544   -43.3689  129     5430.15     2233.09    -5546.26
HQ164_0002  2024-09-22T14:07:53.671Z  FM       343.9282   -15.8274  196     4640.29    -1336.88    -1368.97
HQ164_0003  2024-09-22T14:07:56.941Z  FM       343.8811   -15.8680  233     4632.66    -1338.80    -1370.74
HQ164_0004  2024-09-22T14:08:00.211Z  FM       343.8339   -15.9087  230     4625.03    -1340.73    -1372.50
HQ164_0005  2024-09-22T14:08:03.481Z  FM       343.7860   -15.9497  243     4617.39    -1342.70    -1374.29
HQ164_0006  2024-09-22T14:08:06.751Z  FM       343.7385   -15.9904  244     4609.76    -1344.62    -1376.04
HQ164_0007  2024-09-22T14:08:10.021Z  FM       343.6906   -16.0314  249     4602.13    -1346.58    -1377.81
HQ166_0002  2024-09-23T05:37:01.938Z  FM       120.5838   -39.8657  297    -1955.57     3308.82    -3209.76
HQ166_0003  2024-09-23T05:37:03.574Z  FM       120.6475   -39.8402  305    -1960.50     3308.76    -3208.91
HQ166_0004  2024-09-23T05:37:05.209Z  FM       120.7156   -39.8166  313    -1965.63     3308.45    -3208.19
HQ166_0005  2024-09-23T05:37:06.844Z  FM       120.7827   -39.7927  293    -1970.72     3308.18    -3207.45
HQ166_0006  2024-09-23T05:37:08.479Z  FM       120.8451   -39.7661  301    -1975.62     3308.21    -3206.53
HQ166_0007  2024-09-23T05:37:10.114Z  FM       120.9055   -39.7390  283    -1980.42     3308.32    -3205.57
HQ178_0002  2024-09-26T17:28:00.672Z  FM        87.4935   -35.8516  246      207.15     4732.25    -3422.76
HQ178_0003  2024-09-26T17:28:02.852Z  FM        87.5803   -35.8344  284      200.00     4733.10    -3420.99
HQ178_0004  2024-09-26T17:28:05.032Z  FM        87.6678   -35.8164  272      192.80     4733.99    -3419.15
HQ178_0005  2024-09-26T17:28:07.212Z  FM        87.7553   -35.7995  282      185.59     4734.81    -3417.42
HQ178_0006  2024-09-26T17:28:09.392Z  FM        87.8427   -35.7815  270      178.39     4735.70    -3415.59
HQ178_0007  2024-09-26T17:28:11.572Z  FM        87.9293   -35.7636  244      171.25     4736.57    -3413.78
HQ249_0002  2024-10-17T11:15:00.508Z  FM       127.0240    60.8131   52    -3936.54     5219.41    11703.71
HQ249_0003  2024-10-17T11:15:02.143Z  FM       127.0428    60.8331   47    -3935.67     5214.69    11705.65
HQ249_0004  2024-10-17T11:15:03.778Z  FM       127.0698    60.8550   42    -3935.32     5209.12    11707.79
HQ249_0005  2024-10-17T11:15:05.413Z  FM       127.1079    60.8782   45    -3935.80     5202.57    11710.08
HQ288_0002  2024-10-28T19:56:58.702Z  FM       346.2455    15.1148   63    10141.84    -2482.53     2820.16
HQ288_0003  2024-10-28T19:57:01.428Z  FM       346.2534    15.1235   68    10147.45    -2482.43     2823.32
HQ288_0004  2024-10-28T19:57:04.153Z  FM       346.2659    15.1337   63    10153.18    -2481.49     2826.77
HQ288_0005  2024-10-28T19:57:06.878Z  FM       346.2778    15.1438   70    10158.88    -2480.63     2830.20
HQ288_0006  2024-10-28T19:57:09.603Z  FM       346.2864    15.1526   63    10164.50    -2480.39     2833.38
HQ288_0007  2024-10-28T19:57:12.328Z  FM       346.2996    15.1632   59    10170.23    -2479.30     2836.90
HQ364_0002  2024-11-19T23:36:58.247Z  FM       229.6087    71.7429   34    -2945.32    -3461.81    13778.10
HQ364_0003  2024-11-19T23:37:00.972Z  FM       229.6871    71.7167   35    -2944.65    -3470.63    13776.00
HQ364_0004  2024-11-19T23:37:03.698Z  FM       229.7648    71.6937   29    -2943.51    -3478.84    13774.14
HQ364_0005  2024-11-19T23:37:06.423Z  FM       229.8433    71.6685   31    -2942.64    -3487.48    13772.11
HQ364_0006  2024-11-19T23:37:09.148Z  FM       229.9213    71.6438   33    -2941.71    -3496.03    13770.12
HQ364_0007  2024-11-19T23:37:11.873Z  FM       229.9973    71.6192   37    -2940.87    -3504.45    13768.13
HQ402_0002  2024-12-01T00:26:31.580Z  FM         9.8106    30.7410   58     9666.68     1671.56     5834.34
HQ402_0003  2024-12-01T00:26:37.575Z  FM         9.8166    30.7734   58     9672.70     1673.65     5845.59
HQ402_0004  2024-12-01T00:26:43.571Z  FM         9.8246    30.8053   61     9678.70     1676.08     5856.75
HQ402_0006  2024-12-01T00:26:55.561Z  FM         9.8369    30.8682   64     9690.78     1680.32     5878.94
HQ402_0007  2024-12-01T00:27:01.556Z  FM         9.8422    30.8996   60     9696.82     1682.28     5890.02
HQ410_0002  2024-12-03T09:07:01.383Z  FM       229.7062    71.7004   37    -3106.72    -3664.12    14525.99
HQ410_0003  2024-12-03T09:07:03.018Z  FM       229.7519    71.6842   40    -3106.45    -3669.73    14524.60
HQ410_0004  2024-12-03T09:07:04.653Z  FM       229.8066    71.6672   37    -3105.71    -3675.97    14523.15
HQ410_0005  2024-12-03T09:07:06.288Z  FM       229.8517    71.6520   35    -3105.30    -3681.35    14521.85
HQ410_0006  2024-12-03T09:07:07.923Z  FM       229.8893    71.6417   34    -3104.55    -3685.38    14520.96
HQ410_0007  2024-12-03T09:07:09.558Z  FM       229.9269    71.6291   38    -3104.18    -3689.85    14519.88
HQ476_0002  2024-12-22T13:14:00.811Z  FM       206.6415    49.4420   45    -8188.18    -4107.75    10703.92
HQ476_0003  2024-12-22T13:14:04.626Z  FM       206.7216    49.4481   43    -8181.40    -4118.68    10704.89
HQ476_0004  2024-12-22T13:14:08.441Z  FM       206.8063    49.4532   37    -8174.45    -4130.33    10705.69
HQ476_0005  2024-12-22T13:14:12.257Z  FM       206.8850    49.4593   38    -8167.74    -4141.04    10706.67
HQ476_0006  2024-12-22T13:14:16.072Z  FM       206.9712    49.4644   39    -8160.63    -4152.89    10707.48
HQ476_0007  2024-12-22T13:14:19.887Z  FM       207.0523    49.4709   35    -8153.66    -4163.88    10708.51
HQ526_0002  2025-01-06T02:25:43.911Z  FM        75.2163    43.7824   48     2630.91     9969.09     9881.26
HQ526_0004  2025-01-06T02:25:49.361Z  FM        75.2323    43.8404   49     2627.11     9965.92     9897.41
HQ526_0005  2025-01-06T02:25:52.086Z  FM        75.2410    43.8695   52     2625.06     9964.33     9905.51
HQ526_0007  2025-01-06T02:25:57.536Z  FM        75.2576    43.9270   51     2621.16     9961.22     9921.57
HQ549_0002  2025-01-12T19:08:51.999Z  FM        75.6615    43.7607   42     2598.09    10164.17    10046.68
HQ549_0003  2025-01-12T19:08:54.724Z  FM        75.6773    43.7868   36     2594.90    10163.42    10054.39
HQ549_0004  2025-01-12T19:08:57.449Z  FM        75.6813    43.8159   40     2593.70    10161.62    10062.64
HQ549_0005  2025-01-12T19:09:00.174Z  FM        75.6887    43.8438   44     2591.93    10160.15    10070.70
HQ549_0006  2025-01-12T19:09:02.899Z  FM        75.7055    43.8699   42     2588.57    10159.44    10078.40
HQ549_0007  2025-01-12T19:09:05.625Z  FM        75.7100    43.8989   38     2587.27    10157.64    10086.64
HQ557_0002  2025-01-15T03:21:20.026Z  FM       193.5315    55.8679   28    -8638.18    -2078.87    13107.00
HQ557_0003  2025-01-15T03:21:22.751Z  FM       193.5933    55.8726   24    -8634.69    -2087.89    13107.43
HQ557_0004  2025-01-15T03:21:25.476Z  FM       193.6448    55.8777   28    -8631.49    -2095.33    13107.92
HQ557_0005  2025-01-15T03:21:28.201Z  FM       193.6994    55.8825   30    -8628.23    -2103.24    13108.37
HQ557_0006  2025-01-15T03:21:30.926Z  FM       193.7620    55.8872   28    -8624.69    -2112.37    13108.80
HQ557_0007  2025-01-15T03:21:33.651Z  FM       193.8113    55.8927   23    -8621.45    -2119.44    13109.36
HQ569_0002  2025-01-18T15:02:11.174Z  FM       165.5963    56.2271   25    -9024.96     2317.84    13933.10
HQ569_0004  2025-01-18T15:02:16.624Z  FM       165.6895    56.2524   24    -9022.99     2301.69    13937.56
HQ569_0005  2025-01-18T15:02:19.349Z  FM       165.7376    56.2658   21    -9021.87     2293.34    13939.91
HQ569_0006  2025-01-18T15:02:22.074Z  FM       165.7857    56.2786   23    -9020.89     2285.04    13942.16
HQ569_0007  2025-01-18T15:02:24.800Z  FM       165.8307    56.2911   20    -9019.85     2277.23    13944.35
HQ618_0002  2025-02-01T21:15:08.141Z  FM        76.9402    41.1627   43     2540.75    10953.03     9830.34
HQ618_0004  2025-02-01T21:15:11.411Z  FM        76.9498    41.1950   33     2538.63    10952.21     9840.40
HQ618_0005  2025-02-01T21:15:13.046Z  FM        76.9492    41.2119   40     2538.57    10951.42     9845.58
HQ618_0006  2025-02-01T21:15:14.681Z  FM        76.9542    41.2278   37     2537.47    10951.07     9850.55
HQ618_0007  2025-02-01T21:15:16.316Z  FM        76.9649    41.2426   38     2535.34    10951.13     9855.33
HQ657_0002  2025-02-13T03:00:48.199Z  FM       256.9814    65.7765   61     -974.15    -4213.26     9611.71
HQ657_0003  2025-02-13T03:00:49.835Z  FM       256.9709    65.7496   64     -975.76    -4216.71     9607.94
HQ657_0004  2025-02-13T03:00:51.470Z  FM       256.9699    65.7196   63     -976.79    -4220.84     9603.93
HQ657_0005  2025-02-13T03:00:53.105Z  FM       256.9526    65.6954   61     -978.80    -4223.72     9600.36
HQ657_0006  2025-02-13T03:00:54.740Z  FM       256.9166    65.6775   60     -981.96    -4225.26     9597.27
HQ657_0007  2025-02-13T03:00:56.375Z  FM       256.8904    65.6565   60     -984.51    -4227.47     9593.94
HQ715_0002  2025-03-01T23:18:28.593Z  FM        28.3893    63.6199   28     6085.23     3288.80    13946.55
HQ715_0004  2025-03-01T23:18:34.043Z  FM        28.3754    63.6464   31     6078.41     3283.21    13945.32
HQ715_0005  2025-03-01T23:18:36.768Z  FM        28.3854    63.6628   26     6073.37     3281.85    13945.06
HQ752_0002  2025-03-12T22:20:27.861Z  FM       200.9360    54.9973   39    -8286.65    -3170.33    12669.82
